X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-78.078,18.192,train,2.0675245487842535E-5,52.20040572268416,0.5822163677810579
-78.382,18.447,train,1.9172698163274144E-5,47.20753502814523,0.554858282070411
-78.42,18.466,train,1.9395044599408818E-5,47.92578127746868,0.5590169262426821
-78.487,18.522,train,2.0290558211188316E-5,50.9492337334046,0.5753764603420463
-78.533,18.557,train,2.0626632786357125E-5,52.045046993459536,0.5813581317186065
150.785629,-34.992935,train,5.8878383885878744E-6,4.100341551859754,0.22007002926030694
-78.808,18.644,train,2.132598590327307E-5,54.03620300543049,0.5935369192847637
-79.083,18.611,train,2.1224788818040057E-5,53.75784566222566,0.5917968082115728
-79.225,18.593,train,2.0656941467441052E-5,52.14190888415464,0.5818934249876342
-79.3,18.609,train,2.0343736796164023E-5,51.136197355126775,0.5763286278280297
-79.403,18.588,train,2.0045601663347825E-5,50.12407142173008,0.5709627849462409
-79.444,18.583,train,2.0499972875598155E-5,51.64941813764697,0.5791137160196298
-79.519,18.56,train,1.9733055885513423E-5,49.06183317311141,0.5652645984539163
-79.611,18.587,train,1.95314967930147E-5,48.35024041995119,0.5615497916291117
-80.467,18.786,train,1.7803151072692044E-5,42.115613520350266,0.5283641377176354
-80.648,18.797,train,1.7059352846104362E-5,39.00142399484617,0.5133203263422976
-80.937,18.753,train,2.0298875715802957E-5,50.97839994527209,0.5755255270845301
-80.966,18.843,train,2.0949004775120334E-5,53.00086412308888,0.5870167200614116
-81.083,18.819,train,2.1591194227559492E-5,54.78724033818002,0.5980621353329137
-81.127,18.834,train,2.133319103495728E-5,54.05623161882048,0.5936605302129745
-80.318,19.246,train,1.7241245747312836E-5,39.786333255189,0.5170429792828113
-82.907,18.303,train,1.5052059863175946E-5,29.596136293249696,0.47028311851926896
-82.925,18.291,train,1.5267321741451974E-5,30.616531266928533,0.47507492282233454
-82.963,18.228,train,1.4756104822682437E-5,28.216756285347017,0.46362356361329715
-83.15,18.061,train,1.2165566993530371E-5,17.165981325987797,0.4016391282463707
-83.238,17.969,train,1.1691838426986011E-5,15.590740942793104,0.3895525762969998
-83.276,17.86,train,1.1242595518710249E-5,14.298723512983322,0.3778652821135863
-83.51,17.646,train,1.0907431261574582E-5,13.3779987902985,0.3690002971561689
-83.61,17.523,train,1.148623188104522E-5,14.967577012325018,0.38423111153474143
-83.812,17.394,train,1.2324294211517498E-5,17.746231498299792,0.4056350804111717
-84.114,17.322,train,1.1865901089129161E-5,16.14701556640599,0.3940216669626695
-84.229,17.316,train,1.2294779756498876E-5,17.627410930927823,0.40489408007935324
-84.288,17.32,train,1.2770781907570713E-5,19.639120258607417,0.4167328613794009
-84.487,17.308,train,1.2852140619430096E-5,20.010613790451355,0.41873265822761085
-84.512,17.305,train,1.322704839302603E-5,21.585125664491056,0.4278596594960893
-84.877,17.314,train,1.3332766909778028E-5,22.055253619915977,0.43040733895514605
-84.984,17.263,train,1.3457453465976291E-5,22.57031891215728,0.4333975472045922
-85.26,17.185,train,1.5133618195179074E-5,29.96297915133705,0.4721037608114085
-85.689,17.108,train,1.6002657971638322E-5,34.234756093803085,0.49111919360134726
-85.761,17.073,train,1.5954344982804215E-5,34.006480683537866,0.4900802719198559
-85.965,16.954,train,1.3998838220263906E-5,24.868927792422028,0.4461999381351083
-86.122,16.895,train,1.4391616927515948E-5,26.528160681146886,0.45530672774142
-86.247,16.86,train,1.467497145935294E-5,27.867999368757904,0.46178332984340886
-86.315,16.832,train,1.5168321301261797E-5,30.13375815486816,0.47287654588879047
-86.369,16.814,train,1.5953126399278493E-5,34.00072296369917,0.4900540401149409
-86.431,16.818,train,1.59751621704403E-5,34.10484040341594,0.4905281841760185
-86.554,16.726,train,1.807789864363052E-5,43.17440537994682,0.5338027045178071
-86.664,16.659,train,1.908178698525831E-5,46.89790899412915,0.5531466552089488
-86.709,16.62,train,1.9472406933988828E-5,48.15779216553403,0.5604547392474768
-86.845,16.509,train,2.2324170206253766E-5,56.7975840394409,0.6103084914671619
-86.961,16.447,train,2.297885837027306E-5,58.45196642231079,0.6209310172428366
-87.092,16.442,train,2.3853585466956088E-5,60.405838580013864,0.6346732407280444
-87.511,16.432,train,2.1330911190495124E-5,54.04989417415977,0.5936214213658343
-87.538,16.373,train,2.398553196346221E-5,60.72634724165202,0.6367024660730571
-16.7652,28.3722,train,8.42703517606072E-6,7.4637845344902,0.2993463766576713
-87.725,16.828,train,2.2305579116619477E-5,56.74894039160442,0.610002537489226
-87.759,17.02,train,1.9047923705358796E-5,46.78730223591348,0.5525074145771633
-87.802,17.114,train,1.8859785307862244E-5,46.08119203861937,0.5489392167449765
-87.81,17.216,train,1.8708172352140604E-5,45.49737525615462,0.5460430617131369
-87.864,17.724,train,2.5301419944300458E-5,63.31302427314727,0.6563331174204883
-87.896,17.822,train,2.508397181441871E-5,62.8943305497922,0.6531639290129592
-87.915,17.885,train,2.4423785301046335E-5,61.63765652572816,0.6433618861971075
-87.934,17.924,train,2.878686418182253E-5,68.74261038058619,0.7033547040678884
-157.8291,21.4781,train,1.3235239902833662E-5,21.623938252412998,0.4280574708998177
-157.8741,21.5792,train,1.0378852066585421E-5,11.89721466618548,0.3547621506931605
-157.9093,21.6202,train,9.100341578632342E-6,8.866580024196479,0.31898082063604916
-157.9536,21.7047,train,8.898243477502818E-6,8.441586146280232,0.31314589457495146
-158.2733,21.5659,train,1.0966189474640882E-5,13.543918699464825,0.37056351358872786
-158.2176,21.4611,train,9.639315655250812E-6,10.061197611442514,0.3343007176885219
-158.18,21.4006,train,1.0011699349103648E-5,10.94378103622621,0.3446836390189393
-158.08,21.295,train,9.746011408406795E-6,10.308103723802668,0.33729234455619717
-156.9861,21.2047,train,1.0691317515620348E-5,12.760690955775527,0.3632172864865919
-157.024,21.0772,train,1.2508146241139484E-5,18.503423631380077,0.41023020459403825
-157.1159,21.0898,train,1.1208949376578749E-5,14.201155951819155,0.3769810056606019
-68.42256,38.156414,train,4.154740182470388E-5,77.97728419663757,0.8269017060598235
-67.978841,38.422229,train,5.268111982997067E-5,81.89555656997526,0.8918134365802675
-67.51911,38.638987,train,4.9010401174123686E-5,80.73510839158219,0.8736805394549724
-67.104188,38.751964,train,5.318232078197287E-5,82.01562227882485,0.8940783876711725
-66.650398,39.228496,train,5.563513276315653E-5,82.7150584114215,0.9044972060325249
-66.363227,39.670782,train,5.443159490008094E-5,82.38129108102439,0.8995196640578751
-65.937159,40.157754,train,4.5403704651571704E-5,79.41961003705327,0.8529065099249611
153.185833,-25.918833,train,1.5591437302583356E-5,32.22538691456466,0.4822082049145756
-87.1278,20.5386,train,1.8079700073739177E-5,43.18068759911273,0.5338381556851364
151.594464,-34.103377,train,7.978880573370342E-6,6.74727191879713,0.28596484868445904
148.364704,-19.985139,train,2.6779549834200267E-5,65.76390767835402,0.6771219935931492
148.355268,-19.728377,train,3.0046433743608765E-5,70.2454591897372,0.7187158827572123
-94.617767,28.732783,train,1.7179767233660095E-4,96.4760725143732,0.9992914737088572
-63.0457,18.2543,train,2.3448081994298422E-5,59.509567503608366,0.6283657243077989
-61.2764,12.9989,train,1.598772383222973E-5,34.16419335523686,0.49079827635094453
115.712,-8.39896,train,2.5436374817416777E-5,63.55691470452453,0.6582854312651718
-85.9496,10.875,train,2.1953368599968207E-5,55.81363402138036,0.6041606040516871
-87.31,20.3849,train,1.4662783968212003E-5,27.809634947347003,0.46150635325061296
-90.037022,-0.80613,train,2.0281311468130196E-5,50.91680904840441,0.57521067829129
118.75122,4.434044,train,2.2467431557471877E-5,57.1914519583277,0.6126581096604655
-90.326357,-0.498607,train,1.725012939143883E-5,39.82333492161951,0.5172240624539702
103.05,5.78407,train,2.33973684785064E-5,59.38896941837394,0.6275692636505729
-85.411033,29.07435,train,9.636417292998858E-5,90.54843973410749,0.9828875474390087
-85.419433,29.076717,train,9.680706855022708E-5,90.59610720170784,0.9832045187472066
-28.5,38.95,train,9.78406256463894E-6,10.39540987718378,0.33835600001652055
153.3773,-27.4278,train,1.8247900477510686E-5,43.82565386474817,0.5371363991387739
150.53379,-35.245077,train,5.589823357297637E-6,3.7988329124863935,0.2101961377470961
-85.3859,29.15885,train,1.0046706869907254E-4,91.01795889984888,0.9856089652159963
-85.261067,29.09605,train,1.018580098423007E-4,91.20209190774412,0.9864296429966594
-85.265333,29.077883,train,1.014258012180077E-4,91.1448760618999,0.9861797738984455
-85.38195,29.170967,train,1.0296988027783023E-4,91.34517709028657,0.9870518759342821
-27.065,38.667,train,7.445240992722336E-6,5.99685328818263,0.2696970637183731
-82.53305,25.825667,train,9.539284053230206E-5,90.42091536103914,0.9821712813682573
-82.512667,25.872183,train,9.79889671557243E-5,90.72331124462451,0.9840219353684309
-25.2,37.02,train,6.6523800227450305E-6,4.944974212172893,0.24484009405007312
-83.529038,10.603877,train,1.2273121366364362E-5,17.540217648770902,0.4043497292600743
150.734547,-34.86046,train,6.011181562378707E-6,4.238744844200466,0.22412045293374738
-72.895377,40.719184,train,4.773406370538183E-5,80.2630607206967,0.8666877889593949
-73.404765,40.611896,train,5.5238863440399707E-5,82.61167509755603,0.902886174756115
-63.2644,18.2815,train,2.0264546793634782E-5,50.85802193966485,0.5749099444586722
-73.783069,40.577078,train,6.0505078948921495E-5,83.8573994752634,0.922244134031642
-74.04564,40.545111,train,6.301353406193606E-5,84.48637972035141,0.930056956514431
-74.248368,40.470629,train,6.553863602880588E-5,85.05663160929973,0.9371289525896288
-83.234333,25.314967,train,5.4634744339185976E-5,82.44473055744514,0.9003776806932258
-74.128026,40.456178,train,6.566154422010787E-5,85.08661208141847,0.9374543133925869
-74.03097,40.457934,train,6.531586954554196E-5,85.00229312892884,0.9365349284825887
-73.983535,40.382273,train,6.622401266551464E-5,85.22381261595206,0.9389219198795328
-73.955985,40.195248,train,6.631470078062957E-5,85.24593378198585,0.9391553003931876
148.238044,-20.025281,train,2.7817446368191197E-5,67.36658873151754,0.6909631710280502
-74.276201,39.436205,train,7.697916611130059E-5,87.59940184115479,0.9612112030696733
-74.644015,39.132572,train,7.31082701051763E-5,86.75090330699516,0.9543255645527265
-75.014125,38.915658,train,9.754373271120276E-5,90.67539205669631,0.983718783290653
-75.294355,38.916925,train,1.1907152927799155E-4,93.60896429938701,0.9934384253248278
-71.847357,40.893779,train,3.0251462238717946E-5,70.48024777558885,0.7211399308751447
-72.025739,40.967617,train,3.491118041943178E-5,74.44234616315242,0.7709355884326691
152.524056,-32.432185,train,4.9079106300535705E-6,3.157264899867479,0.18713005545231187
-72.044795,41.013407,train,3.2599025825354277E-5,72.71747019355792,0.7474499893676969
-75.043199,38.612213,train,7.807295656869941E-5,87.85021371640791,0.9629615028130754
-72.626186,40.773875,train,4.8157459807449284E-5,80.46252410978468,0.8690493615433191
-75.507296,37.774514,train,1.0939972642023516E-4,92.33588379198322,0.990129808257933
150.487876,-35.321553,train,5.42917063022331E-6,3.6336415704251066,0.20482160475463906
-73.087213,40.612253,train,5.110647721341066E-5,81.43708705448637,0.8843776060556058
150.53025,-35.251226,train,5.526593214913604E-6,3.7366479416599763,0.2080851629829823
-72.124827,41.255184,train,3.0402104323262978E-5,70.66288703470207,0.7229076463789761
-72.19987,41.311547,train,3.309311468995173E-5,73.1479200615342,0.7526630291504206
-73.064917,40.592602,train,4.954744950603356E-5,80.92110817974076,0.8765121260457152
-76.074223,37.20503,train,1.343666386612259E-4,94.89117157982987,0.996559702869694
-76.167041,37.142453,train,1.5403189505728236E-4,95.81585124056163,0.9985000942881039
-73.29503,40.566676,train,5.420357770608715E-5,82.3100859058311,0.8985478114394311
-73.519531,40.503843,train,5.6585162480250406E-5,82.9320668278778,0.9082515460039742
-72.675201,41.258648,train,4.815874849234676E-5,80.46313121376099,0.8690564851910054
-76.271544,37.034331,train,1.5580349171007886E-4,95.89908586236903,0.998608175489164
-73.714078,40.44878,train,6.255593180882021E-5,84.37653005734086,0.92869270629221
-72.713551,41.244679,train,4.841322595853842E-5,80.554400835365,0.8704556297106519
-76.233547,36.950054,train,1.4664195102558013E-4,95.54044940279199,0.9979509756090301
-73.770709,40.429499,train,6.35443733121723E-5,84.591055283873,0.9316068807496088
-75.875058,36.604637,train,1.3550967612765982E-4,94.97788771598864,0.9967217646205891
-71.096825,39.925228,train,3.707926056860486E-5,75.79197741028833,0.7909697058821233
-72.649338,41.260202,train,4.599395124827905E-5,79.61051267430507,0.8565263337730253
-75.731847,36.30987,train,1.1570298799575103E-4,93.23375854226926,0.9924357641972076
-71.201449,40.059945,train,3.788883305793057E-5,76.25722069108078,0.7979927414220299
145.702,-14.8341,train,2.047451016153197E-5,51.57003507355987,0.5786610657503253
-75.623738,35.982839,train,1.2293115722227524E-4,94.04226105080717,0.9944249626670617
-71.332464,40.221201,train,3.885728915253739E-5,76.82545543238982,0.806084808453544
-73.648258,40.431342,train,6.121711900438585E-5,84.01949450239916,0.9245465656893979
-71.10991,40.348489,train,3.809190546662085E-5,76.38814404987129,0.7997170603767848
-73.473748,40.37901,train,6.26563690264049E-5,84.40064050354226,0.9289944013239774
-72.765809,41.241283,train,5.08345286967094E-5,81.34676503635512,0.8830425982653831
-70.855125,40.424189,train,3.690632035388772E-5,75.69186741426515,0.7894380846728501
-73.294928,40.360196,train,5.739660062513317E-5,83.13812379495539,0.9113411090573038
-72.9496,41.208898,train,5.127963543620371E-5,81.49459794047466,0.8852196963004765
-70.676318,40.383515,train,3.4934326635963795E-5,74.45858282863465,0.7711592984135958
-73.180093,40.340342,train,5.4546520263245756E-5,82.41717995622267,0.9000059635166673
-73.042779,41.178737,train,5.0539295621562526E-5,81.24884387805872,0.8815758292090599
-75.93733,35.068566,train,5.290572801334742E-5,81.94856111486746,0.8928343795726119
-70.639716,40.270058,train,3.440269113757533E-5,74.0912887607202,0.765965446062915
-73.105053,41.130784,train,5.5766748163123435E-5,82.74939575580548,0.9050263535316005
-70.751576,40.166528,train,3.5464785030516854E-5,74.79981508245515,0.7762267661361495
-73.386337,40.297441,train,6.058123428613258E-5,83.87432741143994,0.9224937058172581
-73.266672,41.095614,train,5.2592588662363335E-5,81.87466439152807,0.8914083562107591
-73.478778,40.252843,train,6.210580392299049E-5,84.26847465282007,0.9273247806471752
39.432,-5.96669,train,1.4061386505030371E-5,25.1611086276135,0.44766028174357797
-73.400802,41.044294,train,5.396785226936104E-5,82.23786101834573,0.8975332219062785
-73.520226,40.209924,train,6.762204245271601E-5,85.54157549657448,0.9424222528516326
-73.562322,40.999382,train,5.794786156865657E-5,83.27845352477568,0.9133804786835975
-70.780351,40.200648,train,3.494647414699016E-5,74.46710409485127,0.7712766176184148
-73.438804,40.197327,train,6.438719812561523E-5,84.75121726901726,0.9339974788728033
-73.729201,40.912064,train,5.877048747470172E-5,83.43937816910194,0.9163368507103473
-70.843745,40.321876,train,3.8351118438777726E-5,76.55177053803105,0.8018967096039635
-73.344427,40.193833,train,6.220205821912655E-5,84.29158096823235,0.92761948348796
-73.775711,40.883137,train,5.856641896999025E-5,83.39945765201446,0.9156130115755248
-70.918165,40.477023,train,3.683638375321601E-5,75.654242939722,0.7888155185635217
-73.781675,40.813722,train,5.728257974109563E-5,83.10681604100652,0.9109133372074139
-71.035575,40.73018,train,3.647581340666526E-5,75.45398689512794,0.7855764410815125
-73.332549,40.159022,train,6.048016077916146E-5,83.8518606226658,0.9221622993066951
-71.009865,40.82028,train,3.3320637022010716E-5,73.32075598102352,0.7550272551509057
-71.274977,40.998446,train,3.0758940052313254E-5,71.03067164534261,0.7270503689608478
-73.256945,40.038212,train,6.289730942897217E-5,84.45847942773337,0.9297129486028468
-77.816729,34.087884,train,9.743028656071965E-5,90.66318220305263,0.9836406246762274
-71.495173,41.013921,train,2.8214428452599227E-5,67.95542682464838,0.6960989590410691
-73.302271,39.96613,train,6.304922098798415E-5,84.49494654180732,0.9301622463535828
-77.944623,33.863445,train,9.221568616435118E-5,89.96145671377562,0.9796122954315553
-71.734007,40.980793,train,2.9745814555236295E-5,69.86400729122617,0.7151235182054554
-73.466135,39.859425,train,6.841765201820563E-5,85.70603928771276,0.9443239520722857
-78.161588,33.854844,train,9.669523453768048E-5,90.58407085741793,0.9831250398557284
-72.105323,40.907489,train,3.46147250773045E-5,74.23499063696605,0.76805091173526
-73.663801,39.71779,train,7.702298188918782E-5,87.60999362986519,0.961282882597724
-78.41973,33.867129,train,7.437879640126205E-5,87.03170114213235,0.9567107503835169
-72.638638,40.560895,train,4.396422803095872E-5,78.87709014836624,0.843690985424313
-73.878955,39.475028,train,7.697743271297926E-5,87.59898281883781,0.9612083646248432
-78.678422,33.743255,train,7.450504348038007E-5,87.0571607404722,0.9569408439759446
-72.654195,40.409914,train,4.530066789521214E-5,79.38415521942864,0.8522653145673639
-74.029546,39.233515,train,7.58898157842808E-5,87.34629349297369,0.9593858040804739
-78.943329,33.525724,train,6.714993932549331E-5,85.43743044837078,0.9412632453190071
-72.582802,40.166897,train,4.932963081020814E-5,80.84462429228648,0.8753714099557435
-73.917271,39.146877,train,7.667967946283065E-5,87.5270055616606,0.960717697718842
-72.833899,39.967338,train,5.374800821335238E-5,82.1756638095986,0.8965778455182698
-73.813411,39.072628,train,7.41709611149473E-5,86.9884161170151,0.9563292756397418
-79.52865,32.946692,train,6.083637063762327E-5,83.93103954787725,0.9233240010298186
-73.052744,39.64665,train,5.7219608957918646E-5,83.08952557880467,0.9106762058238539
-74.005547,38.903517,train,7.135530734678649E-5,86.26236569215052,0.9508174498978341
-73.223676,39.464766,train,5.67539286875275E-5,82.96969771665621,0.9089028714068834
-74.211052,38.78583,train,7.016739778061024E-5,86.05122106191345,0.9482882156524366
-73.343667,40.991145,train,5.957841691699717E-5,83.63151531062887,0.9191421713813666
-80.261724,32.497151,train,8.798478596656426E-5,89.3652322698103,0.9756255217116725
-73.341053,39.331447,train,6.271811071551765E-5,84.41546189853445,0.9291792282073281
-74.228258,38.85829,train,7.05796273513939E-5,86.12323735131885,0.9491803191393241
-73.181401,40.929101,train,6.174285214614394E-5,84.16828727707498,0.9262026937485845
-73.322888,39.156902,train,5.896552771973656E-5,83.47753254988535,0.9170228626510903
-74.152195,38.941503,train,7.255525745948606E-5,86.60897769058897,0.9532467487152005
-80.808234,32.080041,train,1.1369388776138014E-4,92.95233808035245,0.9917662287473745
-73.950654,38.900545,train,7.141288857703885E-5,86.2799428708947,0.9509368553464258
-80.937721,31.796886,train,1.2093080676982547E-4,93.84534918499007,0.9939337388176077
-72.902522,38.762629,train,4.371651794026121E-5,78.78890650373688,0.8420478994865523
-73.733414,38.830265,train,6.420588014553443E-5,84.71676141630753,0.9334903428789032
-81.000084,31.452232,train,1.3176409674524127E-4,94.68810276863417,0.9961601918578878
-72.772486,38.513086,train,3.387192641026379E-5,73.72099603444116,0.760662510110022
-73.126982,40.985813,train,6.220741038257717E-5,84.2928657812931,0.9276358351488283
-81.002449,31.074338,train,1.03249080697651E-4,91.38046691253005,0.9872035900414596
-72.903134,38.25933,train,3.573711091015275E-5,74.95900114732888,0.778784545002134
-72.875601,40.996429,train,5.8003459686321526E-5,83.28932980188378,0.913583539534183
-80.974816,30.64692,train,7.229488057881735E-5,86.54215435558059,0.9527300193850196
-73.00545,37.991662,train,3.186020623243247E-5,72.07373114472067,0.7394491446847569
-72.880292,41.009415,train,5.995694356675258E-5,83.7321670986254,0.920423950500737
-80.928229,30.174414,train,4.78096089839242E-5,80.29865036645413,0.8671122568331404
-73.113132,37.748601,train,2.6378820817190113E-5,65.11798740266678,0.6716135654117128
-72.953398,41.028052,train,5.7646029143931256E-5,83.20661165803659,0.9122697414996632
-80.863502,29.690367,train,4.280840280009573E-5,78.45742352890836,0.8358751700235175
-73.39801,37.525641,train,2.7813395570696648E-5,67.35869526577866,0.6909103206873967
-73.041225,41.040479,train,5.8643817351364787E-5,83.41459856467306,0.9158882809883281
-80.788867,29.21915,train,3.306880757169924E-5,73.12814639953915,0.7524091042835058
-73.612585,37.468048,train,3.068331865221048E-5,70.95557767445041,0.7261776377717097
-73.122494,41.039824,train,5.590760966810901E-5,82.78098851115455,0.9055894265595793
-80.709784,28.7867,train,3.330931125491099E-5,73.31292965237753,0.7549101033131694
-74.064124,37.42786,train,4.083913008159807E-5,77.70036754629918,0.8216480541009736
-74.289589,37.159251,train,3.97217065109919E-5,77.22003302789417,0.8130333781588142
-74.309844,36.986426,train,3.9621013899180376E-5,77.17102139393272,0.8122369530897418
-74.467222,37.057597,train,4.734769176449668E-5,80.1214156776271,0.864495579857399
-74.576533,37.024395,train,5.341700402124809E-5,82.08201771697159,0.895122571691375
-74.792609,36.928428,train,6.332325582593199E-5,84.54903633167619,0.930965488236758
-75.021668,36.780275,train,8.341194154738293E-5,88.74724739709873,0.9704354452237478
-75.135125,36.699137,train,8.550677406782608E-5,89.05582436748234,0.9729376294698189
-73.238865,41.020454,train,5.3467110615887016E-5,82.09619363049387,0.8953441756792639
-80.109823,27.058107,train,2.5049238148244414E-5,62.8244279666949,0.6526550046953643
-75.229475,36.634837,train,9.414589140276465E-5,90.23681347326487,0.981207653540557
-73.279739,41.062442,train,5.575513339440946E-5,82.74636556090904,0.904979775617138
-80.065083,26.973284,train,2.3099590111907134E-5,58.75267079918136,0.6228580689023194
-75.250901,36.705638,train,1.0376442017671252E-4,91.44560377236286,0.9874789660078854
-80.039989,26.851964,train,2.4155629851026056E-5,61.107029411317185,0.6393018052281327
-75.409248,36.539647,train,1.0768054340390798E-4,92.07616396052204,0.989386853836838
-43.1458,-23.0619,train,1.6329140069802283E-5,35.838798661590616,0.4980845925422196
-75.435507,36.518821,train,1.0632543728175449E-4,91.77577748342786,0.9887620287782378
-80.060846,26.419249,train,2.9106459309932836E-5,69.1327475047777,0.7073300154818806
-75.42882,36.388989,train,1.085191353732805E-4,92.20976648013078,0.9897559931213035
-72.765448,41.00875,train,5.872568114996225E-5,83.43061301617,0.9161784547107581
-80.072126,26.305062,train,2.6271111452601196E-5,64.94959393938264,0.6701170324911772
-72.712466,41.01591,train,5.348947616193296E-5,82.10252118176552,0.8954429394794541
-80.082845,26.233182,train,2.1963885036563757E-5,55.84169195496649,0.6043362956976774
-75.302406,35.714984,train,7.459630596818493E-5,87.07556517643411,0.9571064138785915
-72.629133,41.022393,train,5.114504066509658E-5,81.44989509927599,0.8845656781193116
-80.09041,26.187882,train,2.045206818799346E-5,51.50006406024698,0.5782617115465939
-75.306579,35.33484,train,4.2522919813406496E-5,78.330183349868,0.8338852575270563
-72.557288,41.03094,train,4.80268489889449E-5,80.40099289496426,0.868325351682596
-80.093441,26.161873,train,2.030372476629861E-5,50.99540365499813,0.5756124078665872
-75.320798,35.162145,train,2.4218019011476645E-5,61.25044145034712,0.640250532135114
-75.292227,35.213977,train,2.6579046977949052E-5,65.4306597829291,0.6743775256396097
-75.370666,35.281485,train,4.038175798882753E-5,77.49698202390303,0.8181710376116222
-75.429867,35.229253,train,3.209375556957779E-5,72.28385919762518,0.7420053274650885
-75.421354,35.165875,train,2.8068336483507093E-5,67.74402126866364,0.6942189571336741
-80.108821,26.044089,train,1.7848735756055815E-5,42.30076557989281,0.5292708465664728
-80.105314,25.993379,train,1.8262592451378045E-5,43.88795099894557,0.5374233836068267
55.89336,-21.02217,train,1.4314445174399697E-5,26.194681595466697,0.45352935764924607
55.70094,-21.02081,train,1.50149822376219E-5,29.412197190583143,0.46945335270378863
55.99317,-20.4807,train,1.9130144160389807E-5,47.059484560385485,0.5540579158667813
-80.107168,25.876907,train,1.7880668960767533E-5,42.42673477166346,0.5299049802136273
55.31715,-20.92712,train,1.4857934539419085E-5,28.66304180113035,0.4659243219371849
55.60806,-20.65872,train,1.7091805517616672E-5,39.154440833198116,0.5139866052998451
55.13901,-19.75102,train,2.2223522111753714E-5,56.55095182677783,0.6086492510196739
55.23639,-19.57133,train,2.2390079072273896E-5,56.97073443580067,0.6113912226383125
55.2354,-19.66166,train,2.2199820668399836E-5,56.49213611208796,0.6082574927863198
55.14006,-19.6607,train,2.2089747812825398E-5,56.17900039593001,0.6064329661143164
-75.524062,35.212916,train,3.850463696633842E-5,76.64444142200784,0.803176402825496
55.61915,-19.39396,train,2.2501522252168215E-5,57.28458783211682,0.6132151385794521
55.23737,-19.481,train,2.193004877252862E-5,55.7514051212477,0.6037707356676592
-80.079365,25.848648,train,1.925142608994977E-5,47.45022865349182,0.5563352311441594
-75.499635,35.019361,train,3.141981063748521E-5,71.64323210212943,0.7345599357653654
-75.494385,34.997475,train,3.419121827571664E-5,73.94637120784034,0.7638668228706802
-80.060658,25.815478,train,1.922371007996126E-5,47.36686301315828,0.5558158339151409
-75.451717,35.258396,train,3.776475971969375E-5,76.19156780279744,0.7969319178264416
-79.962393,25.862672,train,2.64503853182274E-5,65.23316549518788,0.6726041393449671
-75.654881,35.191158,train,4.2010046958864924E-5,78.13740465169235,0.8302495610158418
-75.732194,35.174975,train,5.002735625033496E-5,81.08295581029748,0.8789886886274854
-87.0694,20.553,train,1.946326739981994E-5,48.13089047943668,0.5602851214844788
-80.126447,25.675581,train,2.051689361922707E-5,51.70217058471149,0.5794142468325828
143.8525,-13.023,train,2.0742547298800954E-5,52.398923958797106,0.5834016486287252
148.873964,-20.078354,train,2.9158554681531058E-5,69.19949574394606,0.7079729396545866
-76.374418,34.794786,train,4.735152944542076E-5,80.12280038511757,0.8645175304896218
-87.0286,20.3405,train,2.3526443569008087E-5,59.744933020229226,0.6295930524203706
-76.479624,34.652301,train,5.1992860304054916E-5,81.72602561105279,0.8886240306009756
-80.152431,25.642353,train,2.444864372169335E-5,61.689775221941446,0.6437359393527267
-80.166809,25.625031,train,3.9413954168167705E-5,77.07023608742436,0.8105885436301488
-80.22094,25.57888,train,3.676232980041977E-5,75.61440341313589,0.7881542937513981
-52.62495,5.16625,train,2.671250208647029E-5,65.65029909768288,0.6762068330314572
-80.212434,25.691669,train,3.223775507637776E-5,72.39387765248553,0.7435688793370071
150.78098,-21.04693,train,2.1238292119930657E-5,53.794930567304256,0.5920294311217345
159.055315,-31.520678,train,7.97271481041509E-6,6.73876391571891,0.2857789728959982
-80.062394,25.676757,train,2.015273543652513E-5,50.50350072485479,0.5728987591056866
153.60061,-28.196758,train,8.219267933680338E-6,7.106051885058354,0.2931740873894787
151.45315,-21.45743,train,1.9720175387252147E-5,49.01607623548497,0.5650281504596986
-80.25721,25.639547,train,3.7016862079901455E-5,75.75133662375508,0.7904183712107884
-53.97778,6.90944,train,1.9161651289953648E-5,47.16910163406883,0.5546506479008559
-177.186,-20.8008,train,1.5369109331057813E-5,31.132483296544752,0.477325631640392
152.833222,-31.6313,train,6.511880676211165E-6,4.766691864334462,0.24034786729835567
152.108158,-32.789864,train,5.2680743796530556E-6,3.469447006903056,0.19939550901028114
-87.112427,5.571703,train,1.456209437501975E-5,27.309490825703723,0.45921259112697177
-55.58667,7.0025,train,1.9117190050875455E-5,47.01441566338363,0.5538139861778364
152.270233,-32.601327,train,4.853375769737381E-6,3.1117960475035087,0.18525654914547018
139.870516,-16.664092,train,9.527170666777207E-5,90.40283697811074,0.9820798792071779
150.909907,-34.389929,train,5.053999639126876E-6,3.280717089665913,0.1921276385724081
175.009589,-36.399614,train,4.248159105808014E-6,2.6287144464177494,0.16417263164453677
145.251499,-14.650968,train,2.3750016310680994E-5,60.18278054211392,0.6330724979731491
150.922521,-34.362311,train,5.484102270803196E-6,3.691721624245275,0.20666340947663142
150.835723,-35.045677,train,7.123955559966561E-6,5.551379771873747,0.2597246007593802
-31.17,38.42,train,1.0844092385478206E-5,13.200433344616828,0.3673108674228649
-157.98311,21.3077,train,1.0155667276318813E-5,11.314484130476213,0.34865425241204284
-83.605567,26.974933,train,7.407890695262948E-5,86.96785177108578,0.9561592408374906
-83.541583,26.8177,train,7.234753081080783E-5,86.55566655405818,0.9528349647008434
